product,speed_rpm,video,time_s,event_rms_dbfs,bg_rms_dbfs,excess_dbfs,prominence_db,env_peak_db
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,29.670430839002268,-40.544511277390036,-34.11512944951504,-55.77329873019341,-6.429381827874995,-35.46268228771965
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,30.020362811791383,-28.880970258811352,-41.31537431798301,-29.136267570432818,12.434404059171658,-20.435770337181918
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,30.22453514739229,-39.693969368388565,-41.54898733130527,-44.28287612417158,1.8550179629167034,-33.937238551293945
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,31.022086167800452,-35.45680321338067,-42.64504643783587,-36.37765405132835,7.18824322445521,-28.412264550084142
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,31.716780045351474,-40.982209237351285,-39.05454325660132,-56.21099669015466,-1.927665980749966,-36.760726258768834
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,31.931020408163267,-39.759559702150035,-39.40996903974809,-54.98834715495341,-0.34959066240194286,-35.720609041869736
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,32.25356009070295,-39.656410286797936,-39.30649797989651,-54.88519773960132,-0.3499123069014218,-34.0706319248349
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,32.55609977324263,-35.93093409078574,-41.40427221810167,-37.379219826573035,5.473338127315927,-29.41043580906678
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,33.54609977324263,-35.45230812788697,-43.16696492755714,-36.257616124381265,7.714656799670168,-29.500739242288137
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,34.28442176870748,-39.58775996470047,-36.629813021992874,-54.81654741750384,-2.9579469427075904,-35.16597088959087
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,34.513061224489796,-39.71243723342333,-36.609813991076614,-54.941224686226704,-3.1026232423467173,-35.040881623094535
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,34.74018140589569,-38.81385475828942,-38.29272658234136,-54.0426422110928,-0.5211281759480599,-35.032862120297786
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,34.986167800453515,-32.06285904847494,-41.31636763781516,-32.611888666111135,9.253508589340223,-23.103650695730447
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,35.980657596371884,-35.70336425938628,-42.88018019689368,-36.626918498812756,7.176815937507407,-29.308114977035814
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,36.78378684807256,-39.72136655965545,-40.6542579753821,-46.85899800200542,0.9328914157266434,-35.41886515949283
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,37.013832199546485,-39.89962957360507,-39.41380879564122,-55.12841702640844,-0.48582077796384515,-34.931544805757326
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,37.51514739229025,-36.098761448300635,-41.47711617215418,-37.585224710991085,5.378354723853549,-28.89362411802933
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,38.507278911564626,-34.718745628936844,-43.299634777949066,-35.366934901370605,8.58088914901222,-28.794601520095668
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,39.28265306122449,-40.33337844612673,-28.09666327314444,-55.562165898930104,-12.236715172982285,-36.171088862573995
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,39.501496598639456,-40.068958661377074,-31.329920659471753,-55.29774611418045,-8.739038001905318,-34.74666428616633
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,39.74147392290249,-22.468913748556034,-39.46654276450403,-22.55649132649775,16.997629015947993,-13.744287051164193
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,40.276984126984125,-39.79932596169586,-27.990045516094547,-55.02811341449924,-11.809280445601315,-33.335516429885125
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,40.83575963718821,-35.68431767759524,-40.94587490983649,-37.2193684277495,5.261557232241257,-28.102888066156755
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,42.177460317460316,-29.04516946739487,-41.598332786914625,-29.293379525523257,12.55316331951976,-20.367962404323784
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,43.16451247165533,-36.57558481761551,-42.80838874398598,-37.756480748465854,6.232803926370477,-29.087022208625623
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,43.970884353741496,-40.55779931183387,-38.03053211773461,-55.78658676463724,-2.5272671940992564,-36.767551993385624
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,44.19439909297052,-40.30928602973631,-37.89469926002485,-55.53807348253969,-2.414586769711457,-35.983688356159156
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,44.612925170068024,-33.46281104463269,-40.92925009679312,-34.32047706151057,7.46643905216043,-24.871718151649702
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,45.11439909297052,-40.62112791102558,-36.6192352042827,-55.849915363828956,-4.001892706742881,-35.8303609382537
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,45.295374149659864,-40.933002773218846,-36.81656690478231,-56.16179022602222,-4.1164358684365325,-35.21221170325628
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,45.60065759637188,-35.67350873728779,-41.636942865259044,-36.9421198119704,5.96343412797126,-28.93580793340446
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,46.160385487528345,-40.701263667018196,-38.69898865655529,-55.93005111982158,-2.002275010462909,-36.452402686807034
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,46.76424036281179,-39.02110893441324,-38.75363054671812,-54.24989638721662,-0.2674783876951272,-33.6246152326508
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,47.14321995464853,-35.17164278615487,-41.29054256454025,-36.38875182437951,6.118899778385382,-27.73649913988492
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,48.14414965986395,-34.92629164334731,-43.238501218412765,-35.61932531280157,8.312209575065452,-29.240288353792213
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,49.19680272108844,-40.092086525069,-32.37080003640838,-55.320873977872374,-7.721286488660617,-36.60632900354409
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,49.469410430839005,-26.90716182096265,-41.68768978669766,-27.05407352395053,14.780527965735013,-18.60583712206699
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,50.46727891156463,-35.97753685188477,-42.37904852128116,-37.107032726056644,6.401511669396389,-28.55201522717501
东德竞品,800,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\800rpm\800.mp4,51.07768707482993,-42.27295012324242,-38.30696971659879,-57.50173757604579,-3.965980406643629,-37.20720196944514
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,0.2523809523809524,-36.9096275178176,-44.868997231214735,-37.666726181865336,7.959369713397132,-28.03821797180762
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,1.1256462585034013,-43.249306702792026,-47.647604607391315,-45.20941515458138,4.398297904599281,-37.44341896211396
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,2.4846485260770974,-39.93217618834335,-47.7721882611778,-40.71238270295835,7.840012072834453,-32.55917844828762
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,3.358344671201814,-41.761231850418625,-47.954620025377054,-42.9545177622747,6.193388174958434,-35.33153224128257
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,4.497959183673469,-29.061477505710258,-45.56234884449285,-29.159788812740356,16.50087133878259,-21.925336159313616
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,5.396122448979592,-38.78712487188692,-44.289883954772904,-40.22382012120005,5.50275908288599,-32.86421394155226
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,6.4760544217687075,-43.967023822674925,-43.37213302643333,-59.1958112754783,-0.5948907962415955,-38.90543743267611
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,6.735714285714286,-38.34244201565987,-46.28676675976865,-39.10241185836635,7.944324744108781,-30.578516141329143
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,7.65639455782313,-39.607374984237,-45.85715469877718,-40.78298005758295,6.2497797145401845,-33.51682836400117
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,8.855147392290249,-33.157974348139014,-44.375126822887204,-33.49918117695766,11.217152474748195,-24.927081791712943
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,9.740907029478459,-38.38978745840927,-43.923142247219864,-39.81454480115971,5.533354788810589,-31.58607636688709
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,9.929705215419501,-41.54230945746004,-44.07650714313587,-45.087405550499405,2.5341976856758293,-37.77904446037993
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,10.835804988662131,-41.79769149805898,-41.85952101079653,-57.02647895086236,0.061829512737547186,-35.859271255937834
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,11.094557823129252,-37.63942117926313,-43.926692170075995,-38.803436879415784,6.287270990812862,-30.93320275892004
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,11.734988662131519,-43.24686072680198,-40.739017133271965,-58.47564817960535,-2.5078435935300067,-37.5451570362082
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,11.970249433106575,-37.97390470192174,-45.093341030034104,-38.91116740547402,7.119436328112359,-32.17742262675104
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,12.805374149659864,-42.14444759803166,-36.75432590159699,-57.373235050835035,-5.390121696434676,-38.10274302033435
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,13.207755102040815,-31.615113968740737,-43.39112510150451,-31.91366974114567,11.776011132763774,-23.64505725679443
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,13.814036281179138,-43.46237231978237,-36.22545500644169,-58.69115977258574,-7.236917313340678,-38.55849996876091
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,14.093242630385488,-38.493388330906704,-43.496166673088865,-40.142989403388576,5.002778342182159,-31.862312085911753
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,14.295034013605441,-41.14931682213473,-43.666780864398916,-44.71562471205666,2.517464042264197,-36.27365449957967
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,15.336621315192744,-32.7481885321027,-43.9667752498837,-33.08927815471378,11.218586717781005,-24.88017811059168
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,16.26541950113379,-37.54015736112367,-43.054106013539666,-38.97247306897658,5.513948652416002,-31.408549585490935
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,16.51185941043084,-41.949477526739344,-40.92979534140197,-57.17826497954272,-1.0196821853373834,-38.0122095522209
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,16.706961451247164,-41.499577248882325,-39.88537634658472,-56.7283647016857,-1.6142009022975998,-37.17318294649827
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,17.03718820861678,-41.035132211384195,-39.91572528117999,-56.26391966418757,-1.119406930204203,-36.50102720966812
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,17.34888888888889,-41.26299490398024,-42.0824023833578,-48.909102672381735,0.8194074793775599,-37.0423048766754
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,17.57573696145125,-37.3438224228461,-42.58083148387546,-38.88932323532174,5.237009061029356,-29.066417909700192
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,18.44950113378685,-38.61556083279458,-43.30222495851581,-40.419372999417575,4.686664125721234,-31.306050447931987
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,18.650090702947846,-41.34113113740973,-42.767248989199786,-46.87098391091262,1.426117851790045,-35.478843848352206
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,19.113401360544216,-41.320025726925145,-39.75209777994217,-56.54881317972852,-1.5679279469829783,-37.14296624366805
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,19.330952380952382,-41.47157210098764,-40.909574981942676,-56.70035955379102,-0.5619971190449673,-36.393271029955784
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,19.53467120181406,-41.66942121441568,-41.352815439916455,-56.89820866721905,-0.3166057744992182,-37.747047573715925
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,19.806213151927437,-38.25877745502547,-42.369197020191585,-40.39206426281939,4.11041956516612,-29.892224916281506
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,20.442040816326532,-42.363760919536674,-40.5796580772258,-57.59254837234005,-1.784102842310882,-36.29780811778275
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,20.71922902494331,-38.37823632082895,-43.30500790361861,-40.063410172360044,4.926771582789662,-32.35031390501911
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,21.467868480725624,-41.679472153797235,-40.06403719469195,-56.90825960660061,-1.6154349591052852,-36.711721516825115
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,21.796553287981858,-40.88728758868687,-41.96136779824194,-47.48074107448651,1.074080209555077,-35.76028163010886
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,22.032040816326532,-37.235194306590614,-42.68127107681751,-38.694318008742535,5.44607677022689,-29.872803716478074
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,22.911473922902495,-37.98552387343767,-42.72678612261528,-39.76148942576655,4.741262249177606,-31.16672544156675
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,23.16498866213152,-41.22584641399112,-41.93752130875768,-49.43185237004083,0.7116748947665595,-36.54957230918417
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,23.562562358276644,-42.23966069044551,-35.62239281271948,-57.46844814324889,-6.617267877726038,-37.76818864833644
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,23.756507936507937,-41.62154718305622,-36.02415812969597,-56.850334635859596,-5.597389053360249,-36.84147802210778
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,23.962879818594104,-36.2985757412876,-40.33920012160364,-38.47672134664642,4.040624380316041,-37.21796338015478
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,24.149931972789116,-31.238332631862114,-42.40300310959138,-31.583857219700896,11.164670477729262,-23.155509040575254
东德竞品,900,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\900rpm\900.mp4,24.35154195011338,-42.388296600775874,-40.81661515940381,-57.61708405357925,-1.5716814413720663,-35.79079007006292
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,0.5689569160997733,-38.436380766777845,-39.16680762810382,-46.538552477950084,0.7304268613259752,-31.894878987142803
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,0.8327437641723356,-39.338267635662284,-33.671124561174,-54.567055088465665,-5.6671430744882825,-35.13304536373091
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,1.4380272108843537,-28.150477574019547,-40.786245761097426,-28.393877620882513,12.635768187077883,-21.126128983209576
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,2.1871655328798187,-37.797067806650034,-35.97596503033862,-53.02585525945341,-1.8211027763114154,-32.29874896672876
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,2.4638095238095237,-38.538317985977685,-33.09616464984622,-53.76710543878106,-5.442153336131465,-34.05143130382886
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,3.0601814058956918,-27.58343244710485,-39.808878351233254,-27.85171013571074,12.225445904128398,-19.971803831700875
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,3.4873015873015873,-42.37660929264919,-32.89341818042135,-57.605396745452566,-9.483191112227837,-36.12585174485905
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,3.7172108843537415,-38.085182516042224,-32.92259956286905,-53.313969968845605,-5.162582953173174,-31.913517798756146
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,4.604399092970522,-30.152119495082413,-42.003906324578736,-30.445332897273026,11.851786829496316,-22.866022428393975
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,5.368956916099774,-37.71962074513355,-39.82117664906,-41.88054199517116,2.1015559039264535,-32.21025761636472
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,6.201541950113379,-27.527578719793414,-40.88738873346522,-27.73270400911938,13.359810013671805,-19.660460560006282
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,6.742607709750567,-41.392578501527446,-32.713809471891956,-56.62136595433082,-8.678769029635482,-34.99758361613064
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,6.959274376417233,-37.97026823333935,-37.0649590222955,-53.19905568614273,-0.9053092110438509,-32.35711063968325
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,7.416235827664399,-38.85229572387991,-32.76366676730455,-54.08108317668329,-6.088628956575363,-33.18483712997796
东德竞品,1125,C:\FRCloud\FRQ\04_Pump Development\06_HPDI低温泵_加密\03_Testing\02_LNG测试\260709\东德泵老程序测试_0707\1125rpm\1125.mp4,7.822879818594104,-27.618026290093955,-40.60112252117527,-27.842226743401405,12.983096231081316,-19.904635735447698
